char_len,token_count_space,avg_token_len,hangul_char_count,english_char_count,digit_char_count,special_char_count,hangul_ratio,english_ratio,digit_ratio,special_ratio,has_hangul,has_english,has_digit,is_kor_eng_mixed,has_question_mark,has_exclamation_mark,has_tilde,has_ellipsis,has_chosung,chosung_count,has_laughter_kk,has_laughter_hh,count_kk,count_hh,has_repeated_char,max_repeated_char_len,repeated_char_count,morph_count,unique_morph_count,pos_type_count,noun_count,noun_ratio,verb_count,verb_ratio,adjective_count,adjective_ratio,adverb_count,adverb_ratio,interjection_count,interjection_ratio,josa_count,josa_ratio,eomi_count,eomi_ratio,is_word_like,is_phrase_like,is_sentence_like,is_question_like,is_exclamation_like,is_command_like,has_abbreviation_pattern,has_initialism_pattern,has_meme_template_pattern,has_quote_like_pattern,syllable_count,avg_syllable_per_token,same_syllable_repeat_count,max_same_syllable_repeat_len,initial_consonant_repeat_score,vowel_repeat_score,final_consonant_ratio,no_final_consonant_ratio,rhythm_score,pronunciation_simplicity_score
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.6,0.3333333333333333,0.6666666666666667,0.16999999999999998,0.5333333333333334
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
18,5,2.8,12,0,0,2,0.6666666666666666,0.0,0.0,0.1111111111111111,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,10,9,1,0.1,1,0.1,0,0.0,1,0.1,1,0.1,0,0.0,3,0.3,0,1,0,0,0,0,0,0,0,0,12,2.4,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.05051025721682191,0.33333333333333337
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.4,0.3333333333333333,0.6666666666666667,0.18000000000000002,0.5333333333333334
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,1,3,0.6666666666666666,0.6666666666666666,0.25,0.75,0.7666666666666666,0.675
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,1.0,0.0,0.13333333333333333,0.3
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,1,0.125,2,0.25,1,0.125,0,0.0,0,0.0,1,0.125,3,0.375,0,1,0,0,0,0,0,0,0,0,7,3.5,0,0,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.7142857142857143,0.12333333333333334,0.5071428571428571
10,1,10.0,10,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,3,0.3333333333333333,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,10,10.0,0,0,0.3333333333333333,0.1111111111111111,0.5,0.5,0.2222222222222222,0.25
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.1,0.5333333333333334
1,1,1.0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0.0,0.0,1.0,0.0,0.18333333333333335,0.45
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
11,3,3.0,9,0,0,0,0.8181818181818182,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,9,3.0,0,0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.04142135623730951,0.2722222222222222
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.25,0.75,0.13333333333333333,0.675
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,3,3.0,0,0,0.0,0.5,0.0,1.0,0.25,0.85
10,3,2.6666666666666665,6,0,2,0,0.6,0.0,0.2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,6,6,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,6,2.0,0,0,0.0,0.2,0.6666666666666666,0.33333333333333337,0.10796227589829593,0.3666666666666667
14,4,2.75,7,0,4,0,0.5,0.0,0.2857142857142857,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,7,6,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,1,0,0,0,0,0,0,0,0,7,1.75,0,0,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.4285714285714286,0.18644971874147045,0.3642857142857143
11,3,3.0,9,0,0,0,0.8181818181818182,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,2,0.3333333333333333,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,9,3.0,0,0,0.125,0.0,0.2222222222222222,0.7777777777777778,0.1375,0.4388888888888889
12,3,3.3333333333333335,10,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,7,7,2,0.2857142857142857,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,2,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,10,3.3333333333333335,1,2,0.3333333333333333,0.2222222222222222,0.2,0.8,0.4959163070205874,0.4
22,6,2.8333333333333335,16,0,0,1,0.7272727272727273,0.0,0.0,0.045454545454545456,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,9,3,0.25,1,0.08333333333333333,1,0.08333333333333333,0,0.0,0,0.0,3,0.25,2,0.16666666666666666,0,0,1,1,0,0,0,0,0,0,16,2.6666666666666665,0,0,0.26666666666666666,0.13333333333333333,0.25,0.75,0.1550415751586085,0.375
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,7,3.5,0,0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.06666666666666667,0.4357142857142857
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,0.85
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.75,0.25,0.13333333333333333,0.425
12,3,3.3333333333333335,10,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0.4,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,10,3.3333333333333335,0,0,0.1111111111111111,0.3333333333333333,0.6,0.4,0.15147186257614298,0.2
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,1,0,1,0,0,0,0,0,0,6,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.05,0.5333333333333334
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0.5,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,0.5,0.5,0.23333333333333334,0.55
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.5,1.0,0.3333333333333333,0.6666666666666667,0.5,0.6833333333333333
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.25,0.0,0.2,0.8,0.19166666666666665,0.65
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,1,0,0,0,0,0,0,0,0,6,3.0,1,2,0.2,0.6,0.3333333333333333,0.6666666666666667,0.58,0.5333333333333334
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
4,1,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,3,1,1,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.1,1.0
6,1,6.0,6,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,6,6.0,0,0,0.4,0.0,0.16666666666666666,0.8333333333333334,0.22,0.6166666666666667
20,4,4.25,17,0,0,0,0.85,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,11,2,0.14285714285714285,3,0.21428571428571427,0,0.0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,5,0.35714285714285715,0,1,0,0,0,0,0,0,0,0,17,4.25,0,0,0.0,0.125,0.17647058823529413,0.8235294117647058,0.06533852174946561,0.4117647058823529
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,1.0,0.0,0.15000000000000002,0.35
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.6,0.2,0.3333333333333333,0.6666666666666667,0.27,0.5333333333333334
1,1,1.0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0.0,0.0,1.0,0.0,0.18333333333333335,0.45
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,4,4.0,0,0,0.0,0.0,0.75,0.25,0.13333333333333333,0.425
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,1.0,0.0,0.15000000000000002,0.35
11,3,3.0,7,0,2,0,0.6363636363636364,0.0,0.18181818181818182,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,7,7,0,0.0,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,0,0.0,1,0.14285714285714285,2,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.05505102572168219,0.5071428571428571
8,3,2.0,5,0,0,1,0.625,0.0,0.0,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,0.14285714285714285,2,0.2857142857142857,0,0.0,1,0.14285714285714285,0,0.0,0,0.0,2,0.2857142857142857,0,1,0,1,0,0,0,0,0,0,5,1.6666666666666667,0,0,0.0,0.0,0.6,0.4,0.058088022903976175,0.45
4,2,1.5,3,0,0,0,0.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,1.5,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.11666666666666667,0.5166666666666666
8,3,2.0,6,0,0,0,0.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,6,2.0,0,0,0.0,0.4,0.5,0.5,0.1350510257216822,0.45
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.75,0.0,1.0,0.2666666666666667,0.75
9,2,4.0,6,0,2,0,0.6666666666666666,0.0,0.2222222222222222,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,7,7,0,0.0,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,3,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.0,0.5,0.5,0.05,0.45
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.5,0.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.5166666666666666
4,1,4.0,3,0,0,1,0.75,0.0,0.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
13,4,2.5,10,0,0,0,0.7692307692307693,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,2,0.2857142857142857,0,0.0,1,0.14285714285714285,1,0.14285714285714285,0,0.0,2,0.2857142857142857,1,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,10,2.5,0,0,0.1111111111111111,0.0,0.4,0.6,0.1,0.3
27,7,3.0,19,0,2,0,0.7037037037037037,0.0,0.07407407407407407,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,17,17,13,3,0.17647058823529413,3,0.17647058823529413,1,0.058823529411764705,1,0.058823529411764705,0,0.0,3,0.17647058823529413,5,0.29411764705882354,0,0,1,0,0,0,0,0,0,0,19,2.7142857142857144,0,0,0.1111111111111111,0.05555555555555555,0.47368421052631576,0.5263157894736843,0.09637037460365842,0.26315789473684215
9,3,2.3333333333333335,7,0,0,0,0.7777777777777778,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.16666666666666666,0.0,0.14285714285714285,0.8571428571428572,0.10147186257614296,0.5785714285714286
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.0,1.0,0.13333333333333333,0.8
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,1.0,0.0,0.15000000000000002,0.35
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.25,0.75,0.13333333333333333,0.675
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.25,0.75,0.2,0.675
12,3,3.3333333333333335,10,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0.4,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,10,3.3333333333333335,0,0,0.1111111111111111,0.3333333333333333,0.6,0.4,0.15147186257614298,0.2
9,3,2.3333333333333335,7,0,0,0,0.7777777777777778,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.06796227589829593,0.4357142857142857
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.25,0.0,0.2,0.8,0.15833333333333333,0.65
12,4,2.25,8,0,0,1,0.6666666666666666,0.0,0.0,0.08333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,0.42857142857142855,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285,0,1,0,1,0,0,0,0,0,0,8,2.0,0,0,0.14285714285714285,0.0,0.5,0.5,0.09752715962871086,0.35
10,3,2.6666666666666665,7,0,0,1,0.7,0.0,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,2,0.25,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,2,0.25,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.06796227589829593,0.4357142857142857
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.25,0.75,0.2,0.675
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.25,0.75,0.13333333333333333,0.675
14,3,4.0,12,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,2,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,12,4.0,0,0,0.0,0.36363636363636365,0.3333333333333333,0.6666666666666667,0.11414862896458225,0.33333333333333337
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.0,1.0,0.13333333333333333,0.8
14,4,2.75,11,0,0,0,0.7857142857142857,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,2,0.2222222222222222,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,11,2.75,0,0,0.0,0.1,0.36363636363636365,0.6363636363636364,0.08978305207480379,0.3181818181818182
6,2,2.5,2,0,3,0,0.3333333333333333,0.0,0.5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,3,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,1.0,0,0,0.0,0.0,1.0,0.0,0.13333333333333333,0.4
